Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	skeletal system morphogenesis (GO:0048705)	19/42	8.869526e-01	9.999972e-01	0	0	7.215563e-01	8.656059e-02	TFAP2A;PDGFRA;WWOX;HHIP;SIX1;FUZ;RFLNA;SFRP4;CYP26B1;HOXA9;MMP13;HOXA3;HOXB3;HOXC9;MEGF8;HOXD9;FGFR2;HOXA4;FGFR1
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	63/130	8.870194e-01	9.999972e-01	0	0	8.208224e-01	9.840714e-02	SEMA5A;JRK;DDX3X;LRRK2;LRRK1;ILK;HHEX;CDH3;ADGRA2;PSMD2;PSMD3;RUVBL1;FAM53B;PSMD1;RSPO1;SOX4;WLS;USP8;CSNK1E;PSMA5;SFRP4;SFRP1;GPRC5B;ZEB2;SFRP2;DAAM2;PSME3;PSME1;PSME2;TMEM9;CSNK1G1;PSMD10;AMER1;KANK1;PSMD11;PSMD14;PSMD13;PRDM15;GSKIP;XIAP;EGFR;PSMA8;PSMB6;TNKS2;UBR5;GPC3;PSMF1;ZBED3;WNT3A;EGF;CAV1;PLEKHA4;PSMB8;PSMB9;BAMBI;PTK7;WNK1;WNK2;PSMC2;LGR6;FGFR2;LGR4;FGF10
GO_Biological_Process_2021	aspartate family amino acid metabolic process (GO:0009066)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	MSRA;FOLH1;MTHFD1;ADI1;FOLH1B;NAALAD2;ASPA;ASS1
GO_Biological_Process_2021	atrioventricular valve morphogenesis (GO:0003181)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	EFNA1;OLFM1;HEY1;HEY2;MDM4;SLIT3;SMAD6;SOX4
GO_Biological_Process_2021	branching involved in ureteric bud morphogenesis (GO:0001658)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	BMP4;SALL1;CITED1;MYC;SIX1;FGF1;FGF2;PAX2
GO_Biological_Process_2021	cardiac muscle cell contraction (GO:0086003)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	GSN;CACNA2D1;SCN3B;FGF12;SCN4B;SCN1B;CACNA1G;SCN2B
GO_Biological_Process_2021	establishment of melanosome localization (GO:0032401)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	MKKS;BLOC1S6;GPR143;ARL6;MYO5A;RAB27A;RAB17;BBS5
GO_Biological_Process_2021	establishment of skin barrier (GO:0061436)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	UGCG;KRT16;KDF1;SFN;ABCA12;CLDN1;MET;TP63
GO_Biological_Process_2021	heart trabecula morphogenesis (GO:0061384)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	DLL4;TGFBR3;BMP10;RBP4;HEY1;NRG1;BMP7;BMP5
GO_Biological_Process_2021	leukocyte adhesion to vascular endothelial cell (GO:0061756)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	SPN;SELPLG;VCAM1;ITGA4;ROCK1;SELL;ITGB7;JAM2
GO_Biological_Process_2021	long-term memory (GO:0007616)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	NTF4;PRNP;CALB1;CAMK4;RASGRF1;SLC2A4;PJA2;NFATC4
GO_Biological_Process_2021	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	RTN2;NTRK2;PRNP;GGA3;ROCK1;HAP1;CLU;SORL1
GO_Biological_Process_2021	negative regulation of calcium ion transport (GO:0051926)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	STC1;INPP5K;PACSIN3;ATP1A2;LILRB1;NOS1;ADRA2A;CBARP
GO_Biological_Process_2021	negative regulation of RNA splicing (GO:0033119)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	SFSWAP;PCBP4;C1QBP;RNPS1;SRSF4;SRSF10;RPS13;PTBP3
GO_Biological_Process_2021	negative regulation of striated muscle cell differentiation (GO:0051154)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	HDAC1;FZD7;CEACAM5;BHLHE41;FRS2;CCN3;BHLHA15;SOX6
GO_Biological_Process_2021	neural crest cell differentiation (GO:0014033)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	MEF2C;CDH2;PEF1;PDCD6;SNAI2;KLHL12;NRG1;KBTBD8
GO_Biological_Process_2021	pore complex assembly (GO:0046931)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	NUP93;P2RX7;NUP205;NUP107;TPR;ADAM10;NUP153;TSPAN33
GO_Biological_Process_2021	positive regulation of actin cytoskeleton reorganization (GO:2000251)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	HCK;CSF3;BAIAP2L1;NTRK3;NTF3;HCLS1;STAP1;HRAS
GO_Biological_Process_2021	positive regulation of focal adhesion assembly (GO:0051894)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	SFRP1;COL16A1;MYOC;ROCK1;PTPRJ;VEGFA;LIMS1;S100A10
GO_Biological_Process_2021	positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	CHGA;NECAB2;MRAP;GPER1;KLK5;KLK14;MRAP2;KLK6
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	MDK;IL34;CCL5;CXCL17;CX3CL1;PTK2;CMKLR1;MAPK3
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	PRKN;PINK1;BNIP3;MIEF2;DDHD1;MIEF1;DCN;AURKA
GO_Biological_Process_2021	regulation of bicellular tight junction assembly (GO:2000810)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	CLDN5;PRKCH;CBFB;ROCK1;SNAI1;SNAI2;PRKACA;EPHA2
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	DNMT1;AUTS2;KMT2A;CTR9;WDR5;BRCA1;BCOR;MACROH2A1
GO_Biological_Process_2021	regulation of water loss via skin (GO:0033561)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	UGCG;KRT16;KDF1;SFN;ABCA12;CLDN1;MET;TP63
GO_Biological_Process_2021	response to fatty acid (GO:0070542)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	PID1;GLDC;IRS1;PDK4;LPL;CD36;SOX9;FOXO3
GO_Biological_Process_2021	telomere capping (GO:0016233)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	CTC1;DCLRE1B;DCLRE1A;DCLRE1C;MRE11;PRKDC;NBN;TERF1
GO_Biological_Process_2021	ureteric bud morphogenesis (GO:0060675)	8/19	8.875687e-01	9.999972e-01	0	0	6.354089e-01	7.578479e-02	BMP4;SALL1;WNT11;CITED1;MYC;SIX1;FGF2;PAX2
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	65/134	8.880212e-01	9.999972e-01	0	0	8.223104e-01	9.765727e-02	IL21;CNTF;CSF3;CD40;CD81;CD80;PTPRJ;GHR;IL12B;JAK2;IL6R;IL15;RIPK2;IL18;PARP9;TNFRSF1A;GPRC5B;IFNG;IL23A;BANK1;DOK7;KIT;HCLS1;IL6ST;GAS6;CTF1;EFNA5;LRP8;SOCS3;VTN;IFNL1;CCL5;NTF3;PLCG2;PTK2B;STAP2;HES1;FCGR1A;PAK2;LYN;TNFSF18;PRNP;ANGPT4;CD74;PTPN1;ACE;TSLP;ANGPT1;SEMA4D;IL34;IGF2;IL31RA;PTPN11;PARP14;IL2;AGT;VEGFA;EFNA1;PTPRC;TEC;CLEC6A;CASS4;CSPG4;CRLF1;FGF10
GO_Biological_Process_2021	digestive tract development (GO:0048565)	18/40	8.885782e-01	9.999972e-01	0	0	7.146612e-01	8.442481e-02	CCDC39;PERCC1;PKDCC;DNAAF1;GATA6;COBL;PCSK5;NIPBL;CLMP;SALL1;SMO;KIT;AGR2;MEGF8;FGFR2;MIXL1;EPHB3;CCDC40
GO_Biological_Process_2021	positive regulation of cation channel activity (GO:2001259)	18/40	8.885782e-01	9.999972e-01	0	0	7.146612e-01	8.442481e-02	LRRC26;GSTM2;KCNIP2;STAC;LRRC38;STAC3;LRRC55;CTSS;TRDN;JPH2;GAL;IFNG;STAC2;CASQ1;HAP1;EPHB2;PIRT;CCR2
GO_Biological_Process_2021	positive regulation of double-strand break repair (GO:2000781)	18/40	8.885782e-01	9.999972e-01	0	0	7.146612e-01	8.442481e-02	ACTR2;SLF1;SLF2;RIF1;DTX3L;PARP1;PRKDC;MGMT;WAS;SETMAR;FMN2;FANCB;FOXM1;PARP9;RAD51AP1;SMCHD1;TIMELESS;ARID2
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	18/40	8.885782e-01	9.999972e-01	0	0	7.146612e-01	8.442481e-02	TFAP2A;MEF2C;PKDCC;OSR1;ZBTB16;PTPN11;PTN;ATP2B1;ACVR2B;BMP7;SLC8A1;BMP4;P2RX7;ALOX5;CCN1;BMPR1B;GPM6B;WNT4
GO_Biological_Process_2021	regulation of microtubule polymerization (GO:0031113)	18/40	8.885782e-01	9.999972e-01	0	0	7.146612e-01	8.442481e-02	DYRK1A;ARL2;SLAIN2;GBA2;CLIP3;CLIP1;NAV3;MAP2;AKAP9;ANKRD53;RPS3;MAPRE3;MAPT;MAPRE1;MET;CLASP1;SNCA;CDK5R1
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	18/40	8.885782e-01	9.999972e-01	0	0	7.146612e-01	8.442481e-02	EDN1;HSP90AB1;PTGIS;CAV1;KLF4;CLU;ASS1;KLF2;IFNG;CLEC7A;DDAH2;SIRPA;CD36;CD47;TLR6;JAK2;CD34;TLR4
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	72/148	8.916340e-01	9.999972e-01	0	0	8.268918e-01	9.484407e-02	GLP1R;RYR1;YWHAE;RYR2;CIB2;ADRA1D;CXCL13;ADRA1B;ADRA1A;SLC8A1;SLC8A2;CALB2;SCGN;CYSLTR1;EDNRA;C1QTNF1;CALB1;PLCZ1;GPER1;CCRL2;BDKRB2;CCR8;CCR7;CCR6;CD36;PRKACA;CCR5;CCR4;CCR3;CMKLR1;PTGDR;CCR2;PDGFRA;CD52;EDN1;TRPC3;TMEM178A;F2R;TACR1;SELENOT;PTGER4;PTGFR;PTGER2;FPR1;CXCR4;FPR3;ATP1A2;FPR2;CXCR6;ADCY8;CXCR3;CDH23;ABL2;TAC4;DRD2;TAC1;S1PR4;CCR10;CD55;CCR1;BCAP31;XCR1;CAV2;CAV1;ATP2B1;FKBP1B;ACKR4;SAA1;ACKR3;F2RL1;GHRL;CD24
GO_Biological_Process_2021	axonal transport (GO:0098930)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	DST;FBXW11;AP3B1;HIF1A;AP3B2;AP3M2;AP3M1;BLOC1S6;SPAST;OPA1;KIF3A;KIF4A;HAP1;MAPT;MGARP;SYBU
GO_Biological_Process_2021	cyclic-nucleotide-mediated signaling (GO:0019935)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	GLP1R;CAP1;KSR1;PDE4D;PDE2A;IRAG1;ADCY2;DEFB1;AQP1;NUDT4;MAPK7;GAL;CD36;SOX9;PDE7A;PDE9A
GO_Biological_Process_2021	embryonic limb morphogenesis (GO:0030326)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	FBXW4;TFAP2A;HDAC2;MBNL1;HDAC1;OSR1;TWIST1;ECE1;TBX5;TBX3;TBX2;CYP26B1;NIPBL;SALL1;ZNF358;MEGF8
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	TFAP2A;MEF2C;PKDCC;OSR1;PTN;ATP2B1;ACVR2B;BMP7;SLC8A1;BMP4;P2RX7;ALOX5;CCN1;BMPR1B;GPM6B;WNT4
GO_Biological_Process_2021	positive regulation of mitotic nuclear division (GO:0045840)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	PDGFRB;EDN1;EDN3;EGF;NSMCE2;IGF2;TGFA;AURKA;CDC23;RGCC;ESPL1;CDC27;NUSAP1;CD28;ANAPC5;DLGAP5
GO_Biological_Process_2021	positive regulation of myeloid leukocyte differentiation (GO:0002763)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	CCR1;CD74;IL34;TESC;LEF1;CTNNBIP1;DCSTAMP;CD4;CASP8;IFNG;IL23A;IL12B;TNFSF11;HCLS1;EVI2B;HLA-DRB1
GO_Biological_Process_2021	regulation of embryonic development (GO:0045995)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	PHLDB1;POGLUT1;RBM19;NR2C2;SEPTIN7;TLE6;NIPBL;RACGAP1;SOX17;TDG;LHX1;CDK1;TRIP12;PHLDB2;CLASP1;ZBED3
GO_Biological_Process_2021	regulation of ossification (GO:0030278)	16/36	8.924949e-01	9.999972e-01	0	0	6.987988e-01	7.947755e-02	MEF2C;ZBTB16;LRP4;TWIST1;PTPN11;PTN;SGMS2;KREMEN2;SMAD6;BMP4;CYP27B1;SFRP1;ANKH;MDK;SOX9;DDR2
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	76/156	8.937440e-01	9.999972e-01	0	0	8.291431e-01	9.314252e-02	ALK;PHLDB1;HSP90AB1;PLEKHB2;RORC;SIX1;LGALS3;RPS6KA3;HEY1;MDK;PPP1R13L;TRPS1;HEY2;PRKACA;FADS1;YWHAG;EDN3;PRKCB;SERPINF2;EMP2;RUNX3;KLHL41;RUNX2;AR;TIAM1;SINHCAF;PHLDB2;EPHA3;BIRC2;ATF4;HEMGN;DLX1;DLX2;CEBPB;NLGN1;CBFB;CEBPD;ROCK1;NOTCH4;LTBP4;DLL1;PTHLH;KLK6;NTF4;ALOX5;SPOCK2;NTF3;PRAME;CLASP1;TFAP2A;SUZ12;TFAP2B;IGF2;EIF2AK2;MBOAT2;KLF4;ALOX15B;ELL3;HOPX;PTK2;CDK9;SLC6A6;REST;CDK6;APC;SMOC1;ST7;TAF8;SNAI2;CAMK1;INSM1;BMPR1B;CD24;FGFR2;FGFR1;CDK5R1
GO_Biological_Process_2021	acyl-CoA biosynthetic process (GO:0071616)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	SLC25A1;ACLY;PPT1;DIP2A;MLYCD;ACSS1;CBR4
GO_Biological_Process_2021	cell surface receptor signaling pathway involved in heart development (GO:0061311)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	BMP4;DLL4;GALNT11;HEY1;HEY2;SNAI1;SNAI2
GO_Biological_Process_2021	gliogenesis (GO:0042063)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	ANXA1;CDK6;MMP24;CDH2;NFIB;CD9;PAX2
GO_Biological_Process_2021	midbody abscission (GO:0061952)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	CHMP2B;CHMP4C;CHMP4B;KIF20A;CHMP7;CEP55;CHMP5
GO_Biological_Process_2021	negative regulation of ATP metabolic process (GO:1903579)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	MLXIPL;TIGAR;PID1;PARP1;PDE12;PPIF;NUPR1
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	IL10;XCL1;LILRB1;HLA-F;FOXP3;LILRB4;JAK3
GO_Biological_Process_2021	negative regulation of execution phase of apoptosis (GO:1900118)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	DFFA;FZD3;RNF34;CIDEA;MTRNR2L8;RFFL;PAK2
GO_Biological_Process_2021	positive regulation of cardiac muscle tissue growth (GO:0055023)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	TGFBR3;BMP10;EDN1;MEF2C;FGF2;FGFR2;TBX2
GO_Biological_Process_2021	protein autoprocessing (GO:0016540)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	FAM111A;CASP1;SPRTN;PCSK9;TMPRSS2;FXN;KLK6
GO_Biological_Process_2021	pyrimidine-containing compound catabolic process (GO:0072529)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	NT5C3A;NT5E;DPYSL2;DPYD;CRMP1;NT5M;UPP2
GO_Biological_Process_2021	regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	FCHSD2;GMFG;ARFIP2;PICK1;WASF1;WASF2;WASF3
GO_Biological_Process_2021	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	RYR2;GSTM2;FKBP1B;ATP1A2;DMD;PRKACA;SLC8A1
GO_Biological_Process_2021	regulation of cell killing (GO:0031341)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	IL10;CR1L;FZD7;NOXA1;CD59;CD55;ICAM1
GO_Biological_Process_2021	regulation of establishment of endothelial barrier (GO:1903140)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	CLDN5;PPP1R12A;ROCK1;S1PR2;ADD1;TNFRSF1A;VEGFA
GO_Biological_Process_2021	regulation of osteoblast proliferation (GO:0033688)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	MN1;SFRP1;NPR3;EIF2AK2;HPSE;CCN1;FGFR2
GO_Biological_Process_2021	reverse cholesterol transport (GO:0043691)	7/17	8.944577e-01	9.999972e-01	0	0	6.115893e-01	6.821525e-02	ABCA1;CETP;APOC2;LCAT;CLU;ABCG1;CES1
GO_Biological_Process_2021	cellular response to amino acid stimulus (GO:0071230)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	SPAAR;UBR2;CASTOR1;UBR1;CPEB1;RRAGA;CASTOR2;SESN2;NEURL1;RRAGD;SH3BP4;FYN;NSMF;LAMTOR1;CPEB4
GO_Biological_Process_2021	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	YWHAE;PPP1R13B;CHCHD10;GZMB;YWHAZ;CASP8;PPP3CC;TFDP2;E2F1;PMAIP1;SFN;ZNF205;TP63;YWHAG;BOK
GO_Biological_Process_2021	protein insertion into membrane (GO:0051205)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	RTP4;APP;RTP5;CYB5A;PRNP;WDR83OS;TRAM1;COX18;UBE2J2;TRAM2;EGFR;REEP1;STX5;STX1A;VAMP2
GO_Biological_Process_2021	protein localization to chromosome (GO:0034502)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	SLF1;SLF2;MCM8;BOD1;ATRX;PLK1;HASPIN;CENPA;WAPL;TNKS2;MSH2;RAD21;TPP1;CHMP7;ATR
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	RTN2;NTRK2;PRNP;ROCK1;SLC2A13;CLU;SORL1;EFNA1;GGA3;IFNG;SP1;CASP3;GSAP;HAP1;ABCG1
GO_Biological_Process_2021	regulation of myoblast differentiation (GO:0045661)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	RIPOR2;MEF2C;BTG1;IGFBP3;MAPK14;DLL1;KLHL41;TBX3;BMP4;RANBP3L;BOC;SMYD1;SOSTDC1;SOX9;RBM24
GO_Biological_Process_2021	striated muscle tissue development (GO:0014706)	15/34	8.948419e-01	9.999972e-01	0	0	6.896134e-01	7.662170e-02	SVIL;MEF2C;CAV1;SIX1;MYL6B;CFLAR;BMP7;BMP5;TBX2;MYL6;RBP4;SIX4;PGM5;MYOZ1;SGCG
GO_Biological_Process_2021	aromatic compound biosynthetic process (GO:0019438)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	GCH1;TPK1;HDC
GO_Biological_Process_2021	aspartate family amino acid biosynthetic process (GO:0009067)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	MTRR;MTHFD1;PLOD2
GO_Biological_Process_2021	atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	KCNQ1;KCNA5;SCN3B
GO_Biological_Process_2021	axon extension involved in axon guidance (GO:0048846)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	SEMA3A;SLIT1;SLIT3
GO_Biological_Process_2021	cardiac muscle hypertrophy (GO:0003300)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	RYR2;TCAP;TTN
GO_Biological_Process_2021	cellular response to UV-B (GO:0071493)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	MFAP4;MME;HYAL1
GO_Biological_Process_2021	chromatin silencing at telomere (GO:0006348)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	RIF1;SIRT2;EZH2
GO_Biological_Process_2021	coronary vasculature morphogenesis (GO:0060977)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	TGFBR3;LRP2;VEGFA
GO_Biological_Process_2021	cytoplasmic sequestering of NF-kappaB (GO:0007253)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	IL10;PSMD10;G3BP2
GO_Biological_Process_2021	dendritic spine maintenance (GO:0097062)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PRNP;PICK1;FYN
GO_Biological_Process_2021	DNA damage induced protein phosphorylation (GO:0006975)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	CHEK1;ATM;MAPK3
GO_Biological_Process_2021	establishment of Golgi localization (GO:0051683)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PDCD10;COPG1;YWHAZ
GO_Biological_Process_2021	establishment of protein localization to peroxisome (GO:0072663)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PEX6;PEX1;PEX12
GO_Biological_Process_2021	histone H2A-K119 monoubiquitination (GO:0036353)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PCGF2;TRIM37;BMI1
GO_Biological_Process_2021	histone H3-K4 demethylation (GO:0034720)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	KDM5A;KDM1B;RIOX2
GO_Biological_Process_2021	internal protein amino acid acetylation (GO:0006475)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	KAT2B;KAT7;MAPT
GO_Biological_Process_2021	lens fiber cell differentiation (GO:0070306)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	BFSP1;WNT5B;TDRD7
GO_Biological_Process_2021	macromolecule depalmitoylation (GO:0098734)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	LYPLA1;ABHD17B;PPT1
GO_Biological_Process_2021	mitochondrial tRNA processing (GO:0090646)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	TRMT10A;PRORP;TRNT1
GO_Biological_Process_2021	negative regulation by symbiont of host apoptotic process (GO:0033668)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	RNF213;SERPINB9;MAPK3
GO_Biological_Process_2021	negative regulation by symbiont of host programmed cell death (GO:0052041)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	RNF213;SERPINB9;MAPK3
GO_Biological_Process_2021	negative regulation of glial cell apoptotic process (GO:0034351)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PRKCH;GAS6;DLL1
GO_Biological_Process_2021	negative regulation of glucose import (GO:0046325)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PID1;LEP;GRB10
GO_Biological_Process_2021	negative regulation of long-term synaptic potentiation (GO:1900272)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	APP;FAM107A;PTN
GO_Biological_Process_2021	negative regulation of monooxygenase activity (GO:0032769)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	CYP27B1;GFI1;SNCA
GO_Biological_Process_2021	negative regulation of muscle cell differentiation (GO:0051148)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	IGF2;RBPMS2;ZBED6
GO_Biological_Process_2021	negative regulation of osteoblast proliferation (GO:0033689)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	MN1;SFRP1;EIF2AK2
GO_Biological_Process_2021	negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	CAB39;STK39;NEDD4L
GO_Biological_Process_2021	negative regulation of response to reactive oxygen species (GO:1901032)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	LRRK2;GPR37L1;PARK7
GO_Biological_Process_2021	neuron fate specification (GO:0048665)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	MYT1L;ASCL1;DLL1
GO_Biological_Process_2021	neuron projection extension involved in neuron projection guidance (GO:1902284)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	SEMA3A;SLIT1;SLIT3
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PTPRT;PTPN1;PTPRO
GO_Biological_Process_2021	phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PIK3CD;PIK3C2G;PIK3CG
GO_Biological_Process_2021	positive regulation of aspartic-type peptidase activity (GO:1905247)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	EFNA1;LYN;EFNA3
GO_Biological_Process_2021	positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	PIK3CD;PRKD1;VEGFA
GO_Biological_Process_2021	positive regulation of defense response to bacterium (GO:1900426)	3/8	8.952502e-01	9.999972e-01	0	0	5.243041e-01	5.801530e-02	KLK5;KLK3;PGC
