Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Th17 cell differentiation,46/107,0.2642506076680253,0.9999964758714786,0,0,1.1525206897413889,1.5338406363162378,IL21;HSP90AB1;RORC;CD3G;CD3E;IL2RG;HIF1A;CD3D;HLA-DMA;HLA-DMB;TBX21;IL21R;HLA-DOA;JAK2;IL12RB1;HLA-DOB;IL6R;HLA-DQA2;JAK3;RXRG;HLA-DQA1;HLA-DPA1;HLA-DRB5;JUN;STAT1;NFATC2;FOS;FOXP3;IL2;MAPK10;ZAP70;CD4;IFNG;IL23A;IRF4;LCK;IL2RA;IL2RB;HLA-DPB1;HLA-DRA;PRKCQ;CD247;IL6ST;IL17D;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Glutathione metabolism,25/57,0.2967139518156145,0.9999964758714786,0,0,1.1937111801242235,1.4503432426858027,GSTP1;MGST3;MGST1;SRM;HPGDS;ANPEP;CHAC2;CHAC1;GGT1;GSTT2B;GGT5;GSTM4;GSTM3;GPX2;GSTM2;GGT6;GSTM1;RRM2;GPX4;GPX3;GSR;RRM2B;GSTA1;LAP3;GSTM5
KEGG_2021_Human,Sulfur relay system,4/8,0.3959318280140289,0.9999964758714786,0,0,1.527433628318584,1.4151874707352727,MPST;CTU1;MOCS3;TST
KEGG_2021_Human,Leishmaniasis,32/77,0.402012789008758,0.9999964758714786,0,0,1.08633454565959,0.9899455777562036,ITGAM;NCF1;ITGB2;FCGR3A;HLA-DMA;FCGR3B;HLA-DMB;IL12B;HLA-DOA;JAK2;FCGR1A;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DPA1;IL10;HLA-DRB5;JUN;CR1;ITGA4;PRKCB;STAT1;CYBB;FOS;IFNG;CR1L;EEF1A2;HLA-DPB1;HLA-DRA;PTPN6;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Staphylococcus aureus infection,39/95,0.4215556365624064,0.9999964758714786,0,0,1.0638775510204082,0.9189811666772024,CFD;ITGAM;SELPLG;ITGB2;PTAFR;FPR1;KRT23;DEFB1;FPR3;FPR2;ITGAL;FCAR;KRT40;C2;FCGR3A;HLA-DMA;FCGR3B;HLA-DMB;HLA-DOA;FCGR1A;HLA-DOB;HLA-DQA2;CAMP;HLA-DQA1;HLA-DPA1;IL10;HLA-DRB5;KRT32;KRT31;KRT17;KRT16;KRT37;KRT15;KRT14;HLA-DPB1;HLA-DRA;MASP1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Salivary secretion,38/93,0.4380850209365945,0.9999964758714786,0,0,1.0553996029364237,0.8710659100768355,AMY2A;CALML5;AMY2B;CALML6;ADCY4;ATP1A3;ADRA1D;CALML3;ADCY2;ADRB1;ATP1A2;AQP5;ADRA1B;ADCY8;ADRA1A;ADCY7;CST4;SLC9A1;CST3;CST1;DMBT1;CD38;PRKG2;NOS1;KCNN4;CAMP;PRKCG;SLC12A2;AMY1A;PRKCB;AMY1B;AMY1C;ATP1B2;LYZ;BST1;TRPV6;PLCB2;VAMP2
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,53/131,0.4502951860158562,0.9999964758714786,0,0,1.0379445428421386,0.8281260695552984,ITGB2;PRF1;PIK3CD;FASLG;ITGAL;FCGR3A;FCGR3B;RAC2;RAC3;HRAS;PRKCG;SYK;PRKCB;HLA-B;HLA-C;HLA-A;VAV1;NCR1;ZAP70;NCR3;IFNG;LCK;CD48;LCP2;SHC2;SHC3;KIR2DL1;KIR2DL3;NRAS;KLRK1;KLRC4-KLRK1;PLCG2;PTK2B;KLRC1;MICB;KLRC2;KLRC3;KIR2DS4;SH2D1A;SH2D1B;NFATC2;GZMB;TNFRSF10A;KIR3DL1;PTPN11;KIR3DL2;RAET1G;FAS;KLRD1;PTPN6;CD247;CD244;ULBP3
KEGG_2021_Human,Taurine and hypotaurine metabolism,5/11,0.4553594842482373,0.9999964758714786,0,0,1.2728115648838876,1.001280251211965,GGT5;GGT6;GAD1;CDO1;GGT1
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,31/76,0.4568893970570221,0.9999964758714786,0,0,1.0522530903350389,0.8242445108563268,ADH1C;ADH1B;ADH1A;GSTP1;MGST3;MGST1;UGT2B28;ADH6;HSD11B1;ADH4;AKR7A2;HPGDS;AKR7A3;GSTT2B;CBR3;GSTM4;GSTM3;GSTM2;UGT2B11;GSTM1;AKR1C1;EPHX1;HSD11B1L;UGT2B17;AKR7L;ALDH3A1;CYP2A7;CYP2A6;GSTA1;UGT2B7;GSTM5
KEGG_2021_Human,African trypanosomiasis,15/37,0.5141658937467501,0.9999964758714786,0,0,1.0413285916514172,0.6927014792669441,IL10;PRKCG;VCAM1;PRKCB;IL18;FASLG;HPR;IFNG;IL12B;F2RL1;FAS;APOL1;IDO2;PLCB2;IDO1
