GeneID,GSM2977775,GSM2977776,GSM2977777,GSM2977778,GSM2977779,GSM2977780,GSM2977781,GSM2977782,GSM2977783,GSM2977784,GSM2977785,GSM2977786,GSM2977787
653464,8.476516952243779,8.690261578838417,8.80022908712662,9.564542987340793,8.792586491993777,8.501631393666333,8.73317847055956,8.491162014062875,8.66588547252009,8.361456952518278,7.901454541383752,8.101458264389535,7.923975230486451
107985193,4.290613369218255,3.5475780869498066,3.688353290144883,3.342003090279556,3.295713318627144,2.973084993742199,3.10278106903969,3.047409908129021,4.045418283053258,3.394370764007473,2.9176949491131428,3.872456306175864,2.513966440221927
100873165,3.1035924574612768,2.531181484300501,2.876363563641264,2.409529354124271,2.278768882463289,2.5298604768123,2.5019391708426557,2.2409739539296956,2.6376884508407348,1.3645742842277062,2.168730363941241,1.3645742842277062,1.3645742842277062
107985194,4.44045171855123,3.7600303920973315,3.08706482373118,3.342003090279556,3.295713318627144,3.1428227889739127,3.10278106903969,4.491341670094616,4.13800080011334,3.532541798898149,3.4752834081560864,4.782423217973916,4.902452011645556
647121,5.877830123214347,6.567499888905633,6.4870174952647,6.774836695848201,6.090121878813254,5.94924913602861,6.672056297956597,6.602664196915508,6.901098447160053,6.7815129325735874,4.40989262696583,4.123658757348188,5.168913838718369
107985195,3.1035924574612768,3.2937269092205934,2.2632908303975663,1.3645742842277062,1.3645742842277062,2.973084993742199,2.741098647619221,3.2232894720746774,3.4543649509989214,2.59767631364322,1.3645742842277062,1.3645742842277062,2.7553325513843756
101929814,2.2726251844808205,2.200410660324863,1.3645742842277062,2.409529354124271,1.3645742842277062,2.1994402159642217,2.1789467678789216,2.2409739539296956,2.2789175737971723,1.3645742842277062,1.3645742842277062,3.563750708594483,3.2674788554253142
105371172,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.2789175737971723,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
105371175,3.2839924447910454,2.200410660324863,2.876363563641264,2.8132456189200536,2.278768882463289,2.1994402159642217,2.936162602151371,3.377237763464087,3.114714370052453,2.8541499685585223,3.8625250461952034,3.1586135505384094,3.51884324206247
107985200,5.683909638806588,4.556566072236126,4.185986973021635,3.342003090279556,3.7224575300740463,3.5453772318762304,4.875632853989007,6.183219764178502,4.13800080011334,4.448483474695321,5.550832701849982,6.793254528295921,7.14158065796163
107985201,4.3675385039745,3.144713387875781,3.08706482373118,2.8132456189200536,2.9009899828215304,2.7741288828387285,3.10278106903969,4.670496022499831,3.114714370052453,3.0623382486481194,4.352171844233931,5.425680010996103,5.735031127427151
101927452,2.2726251844808205,2.200410660324863,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.5298604768123,2.1789467678789216,1.3645742842277062,2.6376884508407348,2.249362256255942,1.3645742842277062,2.987657112950498,3.3993243262617074
112268275,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.513966440221927
112268273,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
100189261,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
101954269,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
26863,4.575814337160648,2.200410660324863,3.08706482373118,2.409529354124271,2.278768882463289,2.1994402159642217,2.5019391708426557,3.047409908129021,2.6376884508407348,2.59767631364322,2.9176949491131428,6.793254528295921,5.951701154132723
791227,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
105369140,3.5820776993687917,2.7756904017017465,2.876363563641264,3.342003090279556,2.637487410497117,2.1994402159642217,2.936162602151371,2.5863014904443102,2.6376884508407348,2.249362256255942,3.9440866734075763,4.400269320592859,2.1877701931634825
100189142,2.2726251844808205,2.200410660324863,2.2632908303975663,2.409529354124271,2.278768882463289,2.1994402159642217,1.3645742842277062,1.3645742842277062,2.2789175737971723,1.3645742842277062,1.3645742842277062,2.207553523278078,1.3645742842277062
100189326,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
199882,3.2839924447910454,3.7600303920973315,3.9096440257017036,3.540417578145973,4.383200390371376,2.973084993742199,3.10278106903969,3.377237763464087,2.6376884508407348,2.249362256255942,2.168730363941241,2.207553523278078,2.513966440221927
100189356,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.2789175737971723,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
338391,5.2747992733674725,5.208128926055098,5.207976670766949,5.874185204286312,5.8434059054328715,4.894968925076627,5.2734814315376335,4.972418197227685,4.716197416919558,4.379872718457907,4.352171844233931,3.7772499187653215,4.145331484541013
100132417,6.07149640272729,7.017091459005917,7.2148171060973,8.30172446040788,7.233562421363848,6.577701277871237,6.481024718527295,6.714641803408968,6.067719060179541,5.61417772091019,4.021044986780932,5.394884453551002,5.479752343925514
440686,6.658500458146513,5.40331253507425,5.714108125029087,4.988696018448343,5.545356619268962,5.096573472714354,6.228628568188804,5.88087560650899,5.760743203561454,5.356192085405625,6.361770453658709,6.372473983148839,5.781058134945935
105371209,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.207553523278078,1.3645742842277062
554282,5.653938441699531,6.46954027964278,6.58339166923319,7.362410176101792,6.551651575798481,6.564237065066912,6.307563076072619,6.0399778663643895,6.678067454190899,6.108657115114902,5.038306614018998,4.336093122507675,5.022797354049865
100996712,7.467228087472584,7.3514600179754845,7.445904577095192,8.033023509760492,7.495328832391666,6.921785896689816,7.418579555071539,7.0707902353900725,7.181841433825025,7.189822377307169,6.485997658295168,6.20551441106687,5.951701154132723
105371207,1.3645742842277062,2.200410660324863,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.2789175737971723,1.3645742842277062,2.168730363941241,1.3645742842277062,1.3645742842277062
105371206,2.62917843419921,2.200410660324863,2.876363563641264,2.8132456189200536,2.278768882463289,2.1994402159642217,2.5019391708426557,2.840748244139276,1.3645742842277062,2.249362256255942,2.9176949491131428,2.987657112950498,2.1877701931634825
100996732,6.07149640272729,4.556566072236126,4.008068776866983,3.8651280129782535,4.306060076903702,3.655774754198745,4.7896304556554625,5.996287738606549,4.224768825951005,4.15114007428184,5.867876976647457,7.164750052048864,7.2019272618103765
101060524,1.3645742842277062,1.3645742842277062,2.2632908303975663,1.3645742842277062,1.3645742842277062,2.1994402159642217,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.1877701931634825
101927333,2.8912223940450024,2.200410660324863,2.2632908303975663,2.409529354124271,1.3645742842277062,2.5298604768123,2.5019391708426557,2.5863014904443102,2.2789175737971723,2.59767631364322,2.168730363941241,3.872456306175864,4.2152788870168845
105371196,2.2726251844808205,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.1877701931634825
730262,2.2726251844808205,2.200410660324863,2.2632908303975663,2.8132456189200536,2.278768882463289,2.5298604768123,2.5019391708426557,2.840748244139276,2.9012262600678915,3.2394292084600558,2.4880022648791154,3.1586135505384094,2.7553325513843756
105373467,3.931478476411471,4.5003089431813175,3.8035368347058007,3.540417578145973,3.8387349665340085,3.2917155484385896,4.121576589407687,4.0449342743131265,3.9461433859560886,4.379872718457907,2.4880022648791154,3.4424418149511866,2.7553325513843756
101954267,3.2839924447910454,2.97482934365909,2.2632908303975663,3.342003090279556,3.114451737125883,2.5298604768123,3.10278106903969,3.047409908129021,2.6376884508407348,3.2394292084600558,1.3645742842277062,2.987657112950498,1.3645742842277062
100189323,2.8912223940450024,1.3645742842277062,2.2632908303975663,1.3645742842277062,2.278768882463289,1.3645742842277062,2.1789467678789216,2.840748244139276,2.2789175737971723,1.3645742842277062,2.168730363941241,1.3645742842277062,1.3645742842277062
