Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,response to thyroid hormone (GO:0097066),5/13,0.6350277030910316,0.9999966283034052,0,0,0.9544506258692628,0.4334032912294985,MED1;HPN;LMO2;GAS2L1;CTSS
GO_Biological_Process_2021,response to UV-B (GO:0010224),5/13,0.6350277030910316,0.9999966283034052,0,0,0.9544506258692628,0.4334032912294985,MFAP4;MME;MSH2;HYAL1;IL12B
GO_Biological_Process_2021,calcium ion transport into cytosol (GO:0060402),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,JPH4;RYR2;JPH2;ADRA1A;GRIN2B;MS4A1;SLC8A1;GRIN2D
GO_Biological_Process_2021,linoleic acid metabolic process (GO:0043651),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,FADS2;GSTM2;GSTP1;ALOX15;CYP4A11;GSTA1;ALOX15B;FADS1
GO_Biological_Process_2021,myotube differentiation (GO:0014902),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,ADAMTS15;ADAMTS5;MEF2C;MYMX;SIX4;ADGRB3;NOS1;JAM2
GO_Biological_Process_2021,negative regulation of ion transmembrane transporter activity (GO:0032413),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,OSR1;HECW2;HECW1;STK39;NEDD4L;PCSK9;MMP9;ADRA2A
GO_Biological_Process_2021,negative regulation of peptidyl-serine phosphorylation (GO:0033137),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,MLXIPL;DMTN;RASSF2;GADD45A;CAV1;INPP5J;RACK1;DMD
GO_Biological_Process_2021,negative regulation of protein localization to cell periphery (GO:1904376),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,MRAP;LRRC15;RSC1A1;PID1;ABI3;CLTC;GBP1;MRAP2
GO_Biological_Process_2021,neuron apoptotic process (GO:0051402),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,APP;NGFR;ATN1;FAS;NLRP1;SCN2A;TNFRSF21;CIT
GO_Biological_Process_2021,regulation of ubiquitin protein ligase activity (GO:1904666),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,CDC20;RPL5;RPS7;UBE2C;PLK1;RPL11;FBXO5;MAD2L1
GO_Biological_Process_2021,sensory perception of pain (GO:0019233),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,P2RX7;MME;TRPA1;KCNA2;SCN9A;OPRM1;CCR2;PTGES
GO_Biological_Process_2021,sterol transport (GO:0015918),8/21,0.6354290584271621,0.9999966283034052,0,0,0.9397341843585204,0.4261270007704378,CETP;MSR1;NPC1L1;CAV1;LCAT;ABCA8;CD36;APOB
GO_Biological_Process_2021,generation of neurons (GO:0048699),78/202,0.6357612436697185,0.9999966283034052,0,0,0.9602455169688288,0.4349261041302387,MYT1L;BHLHE41;HMGB2;PCSK9;SIX1;FZD10;CX3CL1;HEY1;SIX4;DNER;HEY2;NRCAM;IER2;EMX1;MEF2C;EMX2;WNT5B;EN1;BHLHA15;WNT16;RUNX3;RUNX2;CIT;TUBB2B;TUBB2A;LMX1A;MAP1B;DCX;MAPT;LMX1B;MET;ASTN1;YAP1;BRSK2;CTF1;SEMA3A;CEP85L;NDNF;ASCL1;ASCL2;DLL1;ATOH7;WNT6;WNT11;RACGAP1;ATOH8;HES1;WNT1;KIAA0319;HES2;WNT4;FZD1;IRX1;IRX2;NTRK2;AUTS2;IRX5;FZD4;WNT3A;IRX6;FZD7;IRX3;IRX4;DCDC2;VAX2;PER2;CDK6;LHX2;TAFA3;LHX1;LHX4;INSM1;FGF13;NEUROG2;LHX9;ADGRL3;CDK5R1;FGFR1
GO_Biological_Process_2021,glial cell differentiation (GO:0010001),11/29,0.6398349832164013,0.9999966283034052,0,0,0.9331758685168784,0.4167049945031863,MMP24;CDH2;PTPRZ1;NFIB;GPC1;SOX9;TPPP;SOX10;SOX4;PAX2;FGF10
GO_Biological_Process_2021,limb development (GO:0060173),11/29,0.6398349832164013,0.9999966283034052,0,0,0.9331758685168784,0.4167049945031863,KAT2B;SALL1;SMOC1;CHD7;KDF1;KREMEN1;LRP4;KREMEN2;BMPR1B;PCSK5;FGF10
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),11/29,0.6398349832164013,0.9999966283034052,0,0,0.9331758685168784,0.4167049945031863,HERC5;CASP8;IRF1;ERAP1;GATA6;PTPN22;CD36;LRP8;CX3CL1;CD55;BIRC3
GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),106/274,0.6404631952785255,0.9999966283034052,0,0,0.963075112217018,0.4291112350466708,APP;FGF1;FGF2;TNFSF11;LGALS9;PDGFRB;SERPINF2;GPR37L1;MID1;MTURN;ADAM8;NECAB2;SEMA7A;ALOX15;PDGFA;FPR2;PLA2G5;RASGRP1;INAVA;PIK3R5;APELA;THPO;PDGFD;PLCG2;S100A12;ELANE;SLAMF1;CCR1;CAV2;IGF2;EIF2AK2;PTPRC;GPR183;FGF19;PRXL2C;CD24;HLA-DRB1;FGFR2;EZH2;FGF10;FGFR1;RET;CD40;ARHGAP8;IL26;DIRAS1;LRRK2;DIRAS2;PTPRJ;ADRA1D;PTPN22;ADRA1B;ADRA1A;CX3CL1;PIK3CG;ROBO1;GRM4;GPER1;FFAR4;CCR7;CD36;HRAS;EDN1;EDN3;DENND2B;FCRL3;OPRM1;ADRA2B;ADRA2A;HAND2;KIT;XCL2;XCL1;GAS6;TMEM106A;CCL14;CCL11;PELI2;NOD2;EGFR;CCL5;CCL4;GCNT2;PTK2B;ALKAL2;CCL19;CCL25;CCL24;CD74;NTRK2;ANGPT1;EGF;IL34;NTRK3;GPR55;LAPTM5;PTPN11;TPD52L1;SCIMP;CD4;TAOK3;LEP;NEK10;F2RL1;ACKR3;SPRY2
GO_Biological_Process_2021,regulation of cell division (GO:0051302),29/76,0.6414380448864149,0.9999966283034052,0,0,0.9420823270686328,0.4183247595018086,BLM;KLHL13;FGF1;DLL1;AURKB;AURKA;ORC6;MYC;RACK1;SFN;FSD1;TP63;NKX3-1;PLK4;PLK5;NCOA3;PLK2;ESRRB;KDF1;PLK1;KLHL21;SFRP2;KIF18B;TAL1;PRC1;BIRC6;KIF20A;EVI2B;FGFR2
GO_Biological_Process_2021,neuron migration (GO:0001764),19/50,0.6416154824212741,0.9999966283034052,0,0,0.9358516006455698,0.4152992072906238,NTRK2;MEF2C;AUTS2;SEMA3A;CEP85L;DCDC2;NDNF;TUBB2B;TUBB2A;MAP1B;DNER;DCX;NRCAM;FGF13;KIAA0319;ASTN1;ADGRL3;CDK5R1;FGFR1
GO_Biological_Process_2021,positive regulation of vasculature development (GO:1904018),39/102,0.6448894428245482,0.9999966283034052,0,0,0.9451186696900984,0.4146012398578239,CD40;RAMP2;HSPB6;GATA6;TWIST1;PIK3CD;BRCA1;FGF1;GATA2;ETS1;FGF2;HIF1A;AQP1;MTDH;APELA;HYAL1;ITGAX;ITGB8;ZNF304;CD34;CCR3;ANGPT4;PTGIS;PRKCB;ANXA3;TNFSF12;VEGFB;VEGFC;VEGFD;F3;PGF;RHOB;SMOC2;SFRP2;TMIGD2;AGO2;RLN2;PRKD1;ANGPTL4
GO_Biological_Process_2021,positive regulation of calcium ion transport (GO:0051928),14/37,0.6454296805613349,0.9999966283034052,0,0,0.9294551458447992,0.406951723282117,CCR1;PDGFRB;TRPC3;CAV1;STC1;LILRA2;P2RX7;LGALS3;CRACR2A;P2RX5;CXCL12;GRM6;CCL5;CCL4
GO_Biological_Process_2021,regulation of erythrocyte differentiation (GO:0045646),14/37,0.6454296805613349,0.9999966283034052,0,0,0.9294551458447992,0.406951723282117,MED1;PRKDC;STAT1;HMGB2;INHBA;FOXO3;ETS1;HIF1A;ZFP36;CDK6;TAL1;ANKRD54;NCKAP1L;HOXA5
GO_Biological_Process_2021,defense response to virus (GO:0051607),51/133,0.6454814462339935,0.9999966283034052,0,0,0.949497957398498,0.4156510981648728,IL21;CD40;IFIT5;PRF1;CGAS;IFIT1;ZDHHC1;IFI44L;IFIT3;IFIT2;OASL;IFIH1;SKP2;ZBP1;RSAD2;RIPK3;ZDHHC11;RNASE1;NT5C3A;SLFN11;OAS1;OAS2;IRF1;OAS3;TLR8;TLR7;IFI6;NLRC5;IFNL2;IFNL1;PMAIP1;NLRP1;IFNL3;APOBEC3D;APOBEC3G;MLKL;APOBEC3H;STAT1;MX2;STAT2;MX1;EIF2AK2;LILRB1;AICDA;BST2;ISG20;CXCL10;PTPRC;NDUFAF4;F2RL1;APOBEC3B
GO_Biological_Process_2021,chordate embryonic development (GO:0043009),22/58,0.6486223864337946,0.9999966283034052,0,0,0.9330827279382778,0.4039357777630518,FOXD3;MBNL1;STIL;CHD7;IGF2;BRCA1;PROX1;SULF1;PCSK5;BMP7;BMP5;RBP4;WNT11;SIX4;DEAF1;ALDH1A2;LMX1B;ZNF358;EGFL8;MYH6;FGFR2;FGFR1
GO_Biological_Process_2021,regulation of calcium ion transport (GO:0051924),22/58,0.6486223864337946,0.9999966283034052,0,0,0.9330827279382778,0.4039357777630518,CCR1;CD84;GRAMD2A;EPB41;EGF;HOMER2;FCRL3;STC1;IL16;LILRB1;LILRA2;ADRA2A;CRACR2A;CD4;PLPP4;CCL5;CCL4;PACSIN3;HOMER3;NOS1;CASQ1;EFHB
GO_Biological_Process_2021,regulation of neurotransmitter receptor activity (GO:0099601),22/58,0.6486223864337946,0.9999966283034052,0,0,0.9330827279382778,0.4039357777630518,GRIA1;PRRT1;APP;GRIA2;LYNX1;MEF2C;NLGN1;NLGN2;PSCA;DAPK1;OPRM1;SHISA8;GRIN2B;SHISA6;BEGAIN;NETO1;AKAP9;PTK2B;DLGAP2;CNIH3;GRIA3;GRIA4
GO_Biological_Process_2021,regulation of phagocytosis (GO:0050764),22/58,0.6486223864337946,0.9999966283034052,0,0,0.9330827279382778,0.4039357777630518,TUB;FER1L5;SYK;IL15;SIRPG;ADIPOQ;SFTPD;RAB27A;FPR2;PLA2G5;OLFM4;GATA2;IL2RG;SIRPB1;PTPRC;IFNG;CLEC7A;SYT11;IL2RB;RACK1;DOCK2;GAS6
GO_Biological_Process_2021,amino acid transmembrane transport (GO:0003333),17/45,0.6513816172169985,0.9999966283034052,0,0,0.9270518641798876,0.3973896877312358,SLC22A4;SLC36A1;SLC38A1;SLC6A14;SLC7A13;SLC7A11;SLC6A20;SLC7A10;SLC6A6;SLC7A5;SLC25A18;SLC7A6;TSPO2;SLC7A7;SLC7A8;SFXN1;SLC38A5
GO_Biological_Process_2021,chromosome condensation (GO:0030261),17/45,0.6513816172169985,0.9999966283034052,0,0,0.9270518641798876,0.3973896877312358,TOP2A;CDCA5;NCAPG2;PLK1;NCAPG;SMC4;H1-0;NCAPH;SMC2;TTN;H1-5;CCNB1;INCENP;GPER1;NUSAP1;CDK1;PHF13
GO_Biological_Process_2021,microtubule bundle formation (GO:0001578),17/45,0.6513816172169985,0.9999966283034052,0,0,0.9270518641798876,0.3973896877312358,SPAG16;CFAP74;SPEF1;MTCL1;PLK1;RSPH1;TPPP3;TPPP2;CAPN6;DCX;CFAP46;TPPP;HOATZ;KIF20A;GAS2L1;GAS2L2;CCDC40
GO_Biological_Process_2021,positive regulation of chemotaxis (GO:0050921),17/45,0.6513816172169985,0.9999966283034052,0,0,0.9270518641798876,0.3973896877312358,PDGFRB;EDN3;NTRK3;PTN;FGF2;F3;SMOC2;MDK;CDH13;F2RL1;XCL1;CCL19;PRKD1;IL6R;MET;CCR2;LGMN
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),187/482,0.653911703700371,0.9999966283034052,0,0,0.967295834768246,0.410890774609508,CD86;CNTFR;RIPOR2;CNTF;CSF3;PID1;CD80;RORC;SLA;AQP4;MT1X;SLA2;IFIT1;FGF2;MYLK3;ZFP36;MT2A;TCL1A;TBK1;MYC;GRAP2;GRB10;LEPR;IL12B;TNFSF11;LGALS9;SOX9;IL6R;GBP6;GBP5;DAPK1;IL11RA;LIFR;SFRP1;CDC34;RUFY4;IL23A;IL6ST;ZNF675;STX1A;MAOA;SHMT1;NPR2;ALOX15;FPR1;IL20RA;STK39;TWIST1;CSF2RB;FOXO3;HIF1A;CSF2RA;IL22RA2;SOCS2;BAG4;INPP5D;NDN;ST3GAL6;IL36RN;CCR1;EGR1;VCAM1;PYHIN1;PDE2A;FN1;IL31RA;IL2;IL22RA1;CXCL10;CXCL12;EPRS1;LCN2;PTPRT;CD40;ITGAM;IL26;DOCK8;ITGB2;IL24;PIK3CD;FASLG;PTPRJ;BRCA1;CXCL2;YBX3;CX3CL1;IL18BP;GHR;HYAL1;GPER1;ITGAX;CCR7;LBP;CD36;JAK2;CCR5;JAK3;HLA-DPA1;NKX3-1;CCR2;IL10;ANXA1;PTGIS;MME;SYK;DUSP1;MMP1;MMP2;IL18;IL19;IL16;FOS;OPRM1;F3;MMP9;YWHAZ;VAV1;TNFRSF1A;FCER2;DCSTAMP;GREM2;AIM2;OAS1;LCK;IRF4;IRF1;KIT;XCL2;HCLS1;BIRC5;XCL1;IRF8;RHOU;IRF5;GAS6;TNFRSF21;CCL14;ASAH1;FOXC1;CCL11;CTF1;SELPLG;CEBPD;PTAFR;LEF1;CXCR4;IL2RG;CBL;LRP8;IFNL2;MUC1;IFNL1;PTPRZ1;CCL5;CCL4;STAT4;CCL19;IL12RB1;GBP2;GBP1;IFNL3;DUOX2;GBP4;IL12RB2;GBP3;CCL25;SLC12A2;IL32;CCL24;STAT1;IL10RA;STAT2;IL34;PTPN11;PTPN14;IRGM;CD4;IL2RA;IL2RB;SAA1;MNDA;PTPN6;PTPN7;VIM;PTPN5;CRLF1;IL18R1
GO_Biological_Process_2021,positive regulation of ERK1 and ERK2 cascade (GO:0070374),66/172,0.6540520779257504,0.9999966283034052,0,0,0.9504644856038312,0.4035370916609556,APP;ARHGAP8;IL26;PTPN22;FGF2;ADRA1A;CX3CL1;GPER1;FFAR4;TNFSF11;CCR7;LGALS9;CD36;HRAS;PDGFRB;DENND2B;SERPINF2;OPRM1;MTURN;HAND2;XCL2;XCL1;GAS6;NECAB2;CCL14;SEMA7A;CCL11;ALOX15;PDGFA;FPR2;PLA2G5;TNFRSF11A;NOD2;RASGRP1;EGFR;APELA;THPO;PDGFD;CCL5;CCL4;GCNT2;PTK2B;ALKAL2;CCL19;SLAMF1;CCR1;CCL25;CCL24;CD74;NTRK2;ANGPT1;NTRK3;GPR55;PTPN11;SCIMP;CD4;PTPRC;FGF19;GPR183;PRXL2C;ACKR3;F2RL1;SPRY2;FGFR2;HLA-DRB1;FGF10
GO_Biological_Process_2021,activation of protein kinase C activity (GO:1990051),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CD86;LEP
GO_Biological_Process_2021,adenosine 5'-(hexahydrogen pentaphosphate) catabolic process (GO:1901911),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,adenosine 5'-(hexahydrogen pentaphosphate) metabolic process (GO:1901910),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,amino-acid betaine biosynthetic process (GO:0006578),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SHMT1;BBOX1
GO_Biological_Process_2021,anion homeostasis (GO:0055081),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CYBRD1;GLS
GO_Biological_Process_2021,apoptotic chromosome condensation (GO:0030263),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,TOP2A;GPER1
GO_Biological_Process_2021,auditory receptor cell morphogenesis (GO:0002093),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PDZD7;PLS1
GO_Biological_Process_2021,auditory receptor cell stereocilium organization (GO:0060088),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PDZD7;PLS1
GO_Biological_Process_2021,bone marrow development (GO:0048539),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PTPRC;LRRC17
GO_Biological_Process_2021,C-terminal protein deglutamylation (GO:0035609),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,FOLH1;FOLH1B
GO_Biological_Process_2021,camera-type eye photoreceptor cell differentiation (GO:0060219),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SOX9;PROM1
GO_Biological_Process_2021,carbon dioxide transport (GO:0015670),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,AQP5;AQP1
GO_Biological_Process_2021,cardiac cell fate commitment (GO:0060911),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,MESP1;SOX17
GO_Biological_Process_2021,cardiac muscle cell myoblast differentiation (GO:0060379),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NRG1;TBX2
GO_Biological_Process_2021,cardiac muscle cell proliferation (GO:0060038),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,TGFBR3;BMP10
GO_Biological_Process_2021,carnitine biosynthetic process (GO:0045329),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SHMT1;BBOX1
GO_Biological_Process_2021,caveola assembly (GO:0070836),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CAV2;CAV1
GO_Biological_Process_2021,"CD4-positive, alpha-beta T cell activation (GO:0035710)",2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,RSAD2;TNFSF4
GO_Biological_Process_2021,cell migration involved in gastrulation (GO:0042074),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,APELA;GPC3
GO_Biological_Process_2021,cellular response to antibiotic (GO:0071236),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,MEF2C;MDM2
GO_Biological_Process_2021,cellular response to cGMP (GO:0071321),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PDE2A;HCN2
GO_Biological_Process_2021,cellular response to macrophage colony-stimulating factor stimulus (GO:0036006),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,DCSTAMP;PDE2A
GO_Biological_Process_2021,cellular response to testosterone stimulus (GO:0071394),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,AR;MSN
GO_Biological_Process_2021,cerebellar granule cell differentiation (GO:0021707),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,KNDC1;PROX1
GO_Biological_Process_2021,cerebellar Purkinje cell differentiation (GO:0021702),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,LHX1;FAIM2
GO_Biological_Process_2021,cerebral cortex neuron differentiation (GO:0021895),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,ASCL1;TOX
GO_Biological_Process_2021,chronic inflammatory response (GO:0002544),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CXCL13;S100A9
GO_Biological_Process_2021,copper ion import (GO:0015677),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,STEAP3;STEAP4
GO_Biological_Process_2021,cyclic-GMP-AMP transmembrane import across plasma membrane (GO:0140361),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,LRRC8C;SLC19A1
GO_Biological_Process_2021,de novo centriole assembly (GO:0097742),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PLK4;CEP152
GO_Biological_Process_2021,de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PLK4;CEP152
GO_Biological_Process_2021,deoxyribonucleotide metabolic process (GO:0009262),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,RRM2;RRM2B
GO_Biological_Process_2021,diadenosine hexaphosphate catabolic process (GO:1901909),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,diadenosine hexaphosphate metabolic process (GO:1901908),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,diadenosine pentaphosphate catabolic process (GO:1901907),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,diadenosine pentaphosphate metabolic process (GO:1901906),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,diphosphoinositol polyphosphate metabolic process (GO:0071543),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NUDT11;NUDT10
GO_Biological_Process_2021,"DNA replication, synthesis of RNA primer (GO:0006269)",2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,HELB;PRIM1
GO_Biological_Process_2021,dopamine biosynthetic process (GO:0042416),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,GCH1;SNCA
GO_Biological_Process_2021,dorsal/ventral axis specification (GO:0009950),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SFRP1;MDFI
GO_Biological_Process_2021,enamel mineralization (GO:0070166),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,FAM20C;AMELX
GO_Biological_Process_2021,endodermal cell fate specification (GO:0001714),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,EOMES;SOX17
GO_Biological_Process_2021,endothelial cell apoptotic process (GO:0072577),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,IL10;COL4A3
GO_Biological_Process_2021,endothelin receptor signaling pathway (GO:0086100),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,EDN1;PTK2B
GO_Biological_Process_2021,enteroendocrine cell differentiation (GO:0035883),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PERCC1;INSM1
GO_Biological_Process_2021,establishment of protein localization to telomere (GO:0070200),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,TERT;BRCA2
GO_Biological_Process_2021,extracellular exosome biogenesis (GO:0097734),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,RAB27A;CD34
GO_Biological_Process_2021,fructose transmembrane transport (GO:0015755),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SLC2A5;SLC2A6
GO_Biological_Process_2021,G protein-coupled opioid receptor signaling pathway (GO:0038003),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,OPRM1;ADCY8
GO_Biological_Process_2021,gamma-aminobutyric acid metabolic process (GO:0009448),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,ALDH5A1;GAD1
GO_Biological_Process_2021,glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,RET;SULF1
GO_Biological_Process_2021,glucose import across plasma membrane (GO:0098708),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SLC2A10;SLC5A1
GO_Biological_Process_2021,glutamate catabolic process (GO:0006538),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,GLUD2;GAD1
GO_Biological_Process_2021,glutathione transport (GO:0034635),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SLC13A3;MGST1
GO_Biological_Process_2021,glycerol ether metabolic process (GO:0006662),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,LIPE;NCEH1
GO_Biological_Process_2021,hemoglobin metabolic process (GO:0020027),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,INHBA;INHA
GO_Biological_Process_2021,homoserine metabolic process (GO:0009092),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,MPST;TST
GO_Biological_Process_2021,indolalkylamine biosynthetic process (GO:0046219),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,DDC;AANAT
GO_Biological_Process_2021,indole-containing compound biosynthetic process (GO:0042435),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,DDC;AANAT
GO_Biological_Process_2021,intracellular sequestering of iron ion (GO:0006880),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,FTMT;FTH1
GO_Biological_Process_2021,kidney morphogenesis (GO:0060993),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,LRRK2;SOX4
GO_Biological_Process_2021,L-aspartate transmembrane transport (GO:0070778),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SLC1A1;SLC1A3
GO_Biological_Process_2021,leukotriene B4 metabolic process (GO:0036102),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CYP4F3;CYP4F12
GO_Biological_Process_2021,long-chain fatty acid catabolic process (GO:0042758),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,GLYATL2;ACADL
GO_Biological_Process_2021,meiotic sister chromatid segregation (GO:0045144),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SGO1;HORMAD1
GO_Biological_Process_2021,melanin biosynthetic process (GO:0042438),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CITED1;TYRP1
GO_Biological_Process_2021,menaquinone metabolic process (GO:0009233),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,CYP4F3;CYP4F12
GO_Biological_Process_2021,metanephric distal tubule development (GO:0072235),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,PAX2;POU3F3
GO_Biological_Process_2021,metanephric epithelium development (GO:0072207),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,OSR1;PAX2
GO_Biological_Process_2021,metanephric nephron tubule morphogenesis (GO:0072282),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,SOX9;PAX2
GO_Biological_Process_2021,microtubule nucleation by microtubule organizing center (GO:0051418),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,NIN;TPPP
GO_Biological_Process_2021,middle ear morphogenesis (GO:0042474),2/5,0.6555945412509909,0.9999966283034052,0,0,1.0181159420289856,0.4298615403445618,GSC;OSR1
