query,_id,_score,symbol,notfound
105369201,105369201,27.650805,GCAWKR,
220,220,26.337366,ALDH1A3,
79705,79705,26.858898,LRRK1,
102723502,102723502,27.651289,LOC102723502,
398,398,26.859509,ARHGDIG,
64714,64714,26.859509,PDIA2,
4833,4833,26.337494,NME4,
26063,26063,26.337494,DECR2,
100847028,100847028,27.650805,MIR5587,
100423037,100423037,27.651411,MIR3176,
283948,283948,27.651411,NHLRC4,
117166,117166,27.651411,WFIKKN1,
9028,9028,27.650675,RHBDL1,
10232,10232,27.650675,MSLN,
64788,64788,27.650675,LMF1,
107984898,,,,True
25823,25823,27.651289,TPSG1,
64499,64499,27.64896,TPSB2,
7177,7177,26.859749,TPSAB1,
23430,23430,27.651525,TPSD1,
8938,8938,27.64896,BAIAP3,
84572,84572,27.650805,GNPTG,
105371044,105371044,27.650805,LOC105371044,
105371045,105371045,27.651411,PERCC1,
9143,9143,26.85718,SYNGR3,
283869,283869,26.85718,NPW,
25837,25837,26.85718,RAB26,
100507303,100507303,27.651525,SNHG19,
107984839,107984839,27.651525,LOC107984839,
57465,57465,26.859749,TBC1D24,
83886,83886,27.650675,PRSS27,
10942,10942,27.650675,PRSS21,
124221,124221,8.919573,PRSS30P,
79412,79412,26.85963,KREMEN2,
107984895,,,,True
9080,9080,26.859694,CLDN9,
51330,51330,26.859509,TNFRSF12A,
54985,54985,27.650805,HCFC1R1,
146439,146439,27.650805,BICDL2,
100128770,100128770,27.651411,LOC100128770,
64386,64386,26.859749,MMP25,
9235,9235,26.859749,IL32,
7755,7755,26.859509,ZNF205,
197350,197350,8.919771,CASP16P,
100189119,100189119,27.651411,TRK-CTT3-1,
105371059,105371059,27.64896,LOC105371059,
197358,197358,26.859694,NLRC3,
101929732,101929732,27.651474,LOC101929732,
101926896,101926896,27.650675,GLIS2-AS1,
114990,114990,27.650805,VASN,
124401,124401,27.650805,ANKS3,
146562,146562,27.651289,DNAAF8,
5493,5493,26.859509,PPL,
105371064,105371064,27.651289,LOC105371064,
146556,146556,27.650675,C16orf89,
54715,54715,26.337494,RBFOX1,
105371080,,,,True
4261,4261,26.858898,CIITA,
112267907,,,,True
105371082,105371082,27.650805,LOC105371082,
105371083,105371083,27.650805,LOC105371083,
116028,116028,26.859024,RMI2,
105371084,105371084,27.64896,RSL1D1-DT,
608,608,26.85718,TNFRSF17,
255027,255027,26.85963,MPV17L,
89927,89927,27.64896,BMERB1,
102465252,102465252,27.651411,MIR6506,
4629,4629,26.337978,MYH11,
105371099,105371099,27.651289,LOC105371099,
102723692,102723692,27.651411,LOC102723692,
101059953,101059953,27.650675,NPIPA8,
23049,23049,26.85963,SMG1,
107984844,107984844,27.651411,SMG1-DT,
79905,79905,27.651411,TMC7,
79838,79838,27.651411,TMC5,
51704,51704,27.651474,GPRC5B,
124274,124274,27.651474,GPR139,
2813,2813,26.859694,GP2,
105371119,105371119,27.651474,LOC105371119,
105371120,105371120,27.651474,LOC105371120,
116285,116285,26.338165,ACSM1,
57146,57146,27.64896,LDAF1,
7783,7783,26.338165,ZP2,
100652781,100652781,8.91983,SNX29P1,
100190986,100190986,27.651289,LOC100190986,
100271836,100271836,8.919573,SMG1P3,
10261,10261,27.64896,IGSF6,
112268174,112268174,27.651411,LOC112268174,
146177,146177,26.85963,VWA3A,
105371130,105371130,8.91981,SLC68A2P,
641298,641298,8.9198475,SMG1P1,
105371131,105371131,27.651525,LOC105371131,
9956,9956,26.859509,HS3ST2,
6338,6338,26.337366,SCNN1B,
5347,5347,26.85718,PLK1,
5579,5579,25.947956,PRKCB,
115584,115584,26.337494,SLC5A11,
107984826,,,,True
9951,9951,26.85963,HS3ST4,
105371152,105371152,27.651411,LINC02195,
50615,50615,26.337366,IL21R,
283888,283888,27.64896,IL21R-AS1,
100128079,100128079,27.650675,LOC100128079,
26471,26471,27.650675,NUPR1,
100507607,100507607,27.650675,NPIPB9,
100616256,100616256,27.650675,MIR4721,
930,930,26.859509,CD19,
100616487,100616487,27.651289,MIR4517,
653390,653390,8.664358,RRN3P2,
101928215,101928215,27.651525,LOC101928215,
102723708,102723708,27.651525,LOC102723708,
105371159,105371159,27.64896,LOC105371159,
440352,440352,8.919771,SNX29P2,
606724,606724,8.91902,LOC606724,
388242,388242,8.919771,SGF29P1,
101928556,,,,True
6693,6693,26.337494,SPN,
283897,283897,27.650805,C16orf54,
440356,440356,8.919615,CDIPTOSP,
107984836,107984836,27.650805,KCTD13-DT,
8448,8448,27.651411,DOC2A,
146378,146378,27.651289,FIMP1,
83723,83723,27.651289,TLCD3B,
107984834,107984834,27.650805,CORO1A-AS1,
11151,11151,26.85963,CORO1A,
613038,613038,8.91983,SGF29P2,
1731,1731,27.651411,SEPTIN1,
51333,51333,27.651411,ZNF771,
3683,3683,26.859694,ITGAL,
9274,9274,27.651474,BCL7C,
101928736,101928736,27.651474,MIR762HG,
100313837,100313837,27.651525,MIR762,
1489,1489,26.85963,CTF1,
283932,283932,27.651474,FBXL19-AS1,
101928762,,,,True
260434,260434,27.651525,PYDC1,
3684,3684,26.338215,ITGAM,
3687,3687,26.338215,ITGAX,
3681,3681,26.859749,ITGAD,
7041,7041,26.85963,TGFB1I1,
440359,440359,8.91981,YBX3P1,
100132341,100132341,8.663607,CLUHP3,
10308,10308,26.858898,ZNF267,
100289574,100289574,8.919615,HERC2P4,
729264,729264,27.651289,TP53TG3D,
386757,386757,8.919771,SLC6A10P,
102724101,102724101,27.651289,TP53TG3E,
79801,79801,26.858898,SHCBP1,
23594,23594,26.859509,ORC6,
91807,91807,27.650675,MYLK3,
388272,388272,27.651289,HDIP1,
94160,94160,27.651289,ABCC12,
85320,85320,26.858898,ABCC11,
23090,23090,26.338165,ZNF423,
113,113,26.858898,ADCY7,
124460,124460,26.859024,SNX20,
101927272,101927272,27.651474,LOC101927272,
64127,64127,26.85718,NOD2,
102724907,102724907,27.64896,CYLD-AS1,
1540,1540,26.85963,CYLD,
6299,6299,26.85963,SALL1,
105371267,105371267,27.64896,CHD9NB,
102723373,102723373,27.650675,LOC102723373,
5934,5934,26.335646,RBL2,
105371268,105371268,27.64896,LOC105371268,
79068,79068,26.337494,FTO,
79191,79191,27.650805,IRX3,
105371275,105371275,27.650805,LOC105371275,
643911,643911,27.651474,CRNDE,
10265,10265,27.651474,IRX5,
105371277,105371277,27.650805,LOC105371277,
79190,79190,27.651474,IRX6,
107984884,107984884,27.651474,MMP2-AS1,
4313,4313,25.947956,MMP2,
6530,6530,26.859694,SLC6A2,
390732,390732,8.919573,CES1P2,
1066,1066,26.338165,CES1,
4502,4502,26.859694,MT2A,
4493,4493,26.859509,MT1E,
4499,4499,26.859509,MT1M,
4489,4489,26.859509,MT1A,
4494,4494,26.337494,MT1F,
4495,4495,26.859509,MT1G,
4501,4501,26.85963,MT1X,
105371286,105371286,27.651411,NUP93-DT,
105371287,105371287,27.651289,LOC105371287,
6559,6559,26.859509,SLC12A3,
1071,1071,26.85963,CETP,
84166,84166,26.85963,NLRC5,
51090,51090,26.85963,PLLP,
6376,6376,26.858898,CX3CL1,
221188,221188,27.650805,ADGRG5,
105371291,105371291,27.651289,LOC105371291,
107984889,107984889,27.650675,LOC107984889,
222487,222487,27.651525,ADGRG3,
374739,374739,27.651525,SPMIP8,
4324,4324,26.338165,MMP15,
23019,23019,26.859694,CNOT1,
146225,146225,26.859024,CMTM2,
123920,123920,26.85963,CMTM3,
6236,6236,26.85963,RRAD,
84752,84752,27.651411,B3GNT9,
3299,3299,27.64896,HSF4,
8996,8996,27.64896,NOL3,
653319,653319,27.650805,MATCAP1,
26231,26231,8.919573,FBXL9P,
6553,6553,27.650675,SLC9A5,
51673,51673,27.64896,TPPP3,
29800,29800,27.650675,ZDHHC1,
3291,3291,26.858898,HSD11B2,
146206,146206,26.858898,CARMIL2,
84080,84080,27.64896,ENKD1,
388284,388284,27.651289,C16orf86,
55815,55815,27.651289,TSNAXIP1,
123904,123904,27.651525,NRN1L,
3931,3931,26.338215,LCAT,
9057,9057,26.859694,SLC7A6,
84138,84138,27.651474,SLC7A6OS,
1001,1001,26.859024,CDH3,
3038,3038,26.859024,HAS3,
400541,400541,27.64896,LOC400541,
146433,146433,26.85718,IL34,
54768,54768,27.650675,HYDIN,
102723786,102723786,27.651289,LOC102723786,
794,794,26.859509,CALB2,
102723796,102723796,27.651289,TLE7,
10164,10164,26.337978,CHST4,
91862,91862,27.651474,MARVELD3,
3240,3240,27.651474,HP,
3250,3250,26.858898,HPR,
83449,83449,27.651474,PMFBP1,
101927957,101927957,27.650675,LINC01572,
55159,55159,27.651411,RFWD3,
197259,197259,26.85963,MLKL,
197257,197257,26.337366,LDHD,
100506281,100506281,27.650805,LOC100506281,
105371345,,,,True
23563,23563,26.337494,CHST5,
79583,79583,27.650805,TMEM231,
105371348,105371348,27.651474,LOC105371348,
85445,85445,27.651411,CNTNAP4,
100130958,100130958,27.650675,SYCE1L,
170692,170692,27.651525,ADAMTS18,
283927,283927,26.859024,NUDT7,
107984878,107984878,27.651525,LOC107984878,
105371356,105371356,27.651289,LOC105371356,
83657,83657,26.859749,DYNLRB2,
124359,124359,27.651474,CDYL2,
114780,114780,8.91981,PKD1L2,
5336,5336,26.858898,PLCG2,
105371363,105371363,27.650805,HSD17B2-AS1,
1012,1012,26.859024,CDH13,
29948,29948,26.859509,OSGIN1,
54550,54550,27.651474,NECAB2,
123872,123872,27.651289,DNAAF1,
161931,161931,27.651474,ADAD2,
654780,654780,27.651474,ADAD2-AS1,
9914,9914,26.85718,ATP2C2,
105371374,105371374,27.651289,ATP2C2-AS1,
23406,23406,27.651474,COTL1,
339145,339145,27.651411,CIBAR2,
197196,197196,27.651411,LINC00311,
404550,404550,26.335646,CLMB,
1327,1327,26.85963,COX4I1,
3394,3394,26.85963,IRF8,
102466732,102466732,27.651411,MIR6774,
107984811,107984811,27.651289,LINC02132,
105371388,105371388,27.651289,LOC105371388,
400550,400550,27.651289,FENDRR,
2303,2303,26.859509,FOXC2,
79791,79791,27.651289,FBXO31,
8140,8140,26.335646,SLC7A5,
102465464,102465464,27.64896,MIR6775,
107987237,,,,True
115992,115992,26.859024,RNF166,
100616167,100616167,27.650805,MIR4722,
101927793,101927793,27.650675,LOC101927793,
6137,6137,26.859694,RPL13,
606500,606500,27.650675,SNORD68,
27132,27132,27.650675,CPNE7,
1800,1800,26.859024,DPEP1,
124044,124044,27.650805,SPATA2L,
2622,2622,26.859694,DRC4,
100130015,100130015,8.91983,URAHP,
100996541,100996541,27.651474,FAM157C,
105376781,105376781,27.651474,LOC105376781,
102723655,102723655,27.650805,LOC102723655,
102723713,102723713,27.651474,LOC102723713,
102723753,102723753,8.9198475,LOC102723753,
100506388,100506388,27.651525,RPH3AL-AS1,
400566,400566,27.651525,LIAT1,
79850,79850,27.651525,TLCD3A,
64359,64359,27.651411,NXN,
286753,286753,8.91981,TRARG1,
105371483,105371483,27.650675,LOC105371483,
83547,83547,26.858898,RILP,
727910,727910,27.64896,TLCD2,
5345,5345,26.85718,SERPINF2,
146760,146760,26.859749,RTN4RL1,
105371486,105371486,27.651411,LOC105371486,
105371485,105371485,27.651289,RTN4RL1-AS1,
124641,124641,27.650805,OVCA2,
3090,3090,26.85963,HIC1,
105371490,105371490,27.651289,LOC105371490,
443,443,26.859509,ASPA,
162514,162514,26.859509,TRPV3,
105371493,105371493,27.651525,LOC105371493,
5026,5026,26.85718,P2RX5,
3682,3682,26.338215,ITGAE,
83903,83903,26.858898,HASPIN,
84254,84254,26.85963,CAMKK1,
5023,5023,26.85963,P2RX1,
489,489,25.947956,ATP2A3,
124936,124936,27.64896,CYB5D2,
124975,124975,26.859509,GGT6,
342527,342527,27.651289,SMTNL2,
105371498,105371498,27.651289,LOC105371498,
246,246,26.858898,ALOX15,
284013,284013,27.650805,VMO1,
1145,1145,26.85718,CHRNE,
100130311,100130311,27.64896,C17orf107,
2811,2811,26.859694,GP1BA,
10749,10749,27.651474,KIF1C,
9098,9098,26.859749,USP6,
388325,388325,27.651525,SCIMP,
22861,22861,26.85963,NLRP1,
105371507,105371507,27.650805,LOC105371507,
23302,23302,27.651411,WSCD1,
100652883,100652883,8.919573,ALOX15P1,
54739,54739,26.858898,XAF1,
162517,162517,26.85718,FBXO39,
245,245,8.91902,ALOX12P2,
162515,162515,27.64896,SLC16A11,
105371512,105371512,27.64896,LOC105371512,
37,37,26.85718,ACADVL,
442898,442898,27.651289,MIR324,
11337,11337,26.337494,GABARAP,
1366,1366,26.859694,CLDN7,
6517,6517,26.338097,SLC2A4,
9744,9744,27.64896,ACAP1,
8711,8711,27.651525,TNK1,
57555,57555,26.859509,NLGN2,
8742,8742,26.85963,TNFSF12,
112483,112483,26.859509,SAT2,
482,482,25.947956,ATP1B2,
1949,1949,26.859694,EFNB3,
105371516,,,,True
92162,92162,27.650675,TMEM88,
247,247,26.337366,ALOX15B,
107985075,107985075,27.651411,LOC107985075,
5187,5187,26.85963,PER1,
6844,6844,26.85963,VAMP2,
9212,9212,25.947956,AURKB,
100189383,100189383,27.651474,TRD-GTC2-11,
22899,22899,26.859509,ARHGEF15,
146849,146849,26.858898,CCDC42,
107985063,,,,True
23533,23533,26.859024,PIK3R5,
101928235,101928235,27.651474,PIK3R5-DT,
124739,124739,26.858898,USP43,
107985011,107985011,27.650805,LOC107985011,
100128560,100128560,27.651474,MYHAS,
4619,4619,26.859509,MYH1,
388335,388335,27.650675,TMEM220,
100506898,100506898,8.919771,MAGOH2P,
101101775,101101775,27.651411,TMEM220-AS1,
100289255,100289255,27.650805,TMEM238L,
644139,644139,27.651411,PIRT,
388336,388336,27.64896,SHISA6,
1770,1770,26.859694,DNAH9,
93649,93649,26.859694,MYOCD,
9912,9912,27.650675,ARHGAP44,
9955,9955,26.85963,HS3ST3A1,
9953,9953,26.337494,HS3ST3B1,
84815,84815,27.650805,MGC12916,
5376,5376,26.859749,PMP22,
64518,64518,27.651525,TEKT3,
284040,284040,27.651525,CDRT4,
94145,94145,27.651474,CDRT3,
353149,353149,27.64896,TBC1D26,
4213,4213,8.91902,MEIS3P1,
51393,51393,26.859694,TRPV2,
125144,125144,26.859509,SNHG29,
388341,388341,27.650675,LRRC75A,
400578,400578,8.919573,KRT16P2,
96597,96597,8.919771,TBC1D27P,
23495,23495,26.859024,TNFRSF13B,
56953,56953,26.85963,NT5M,
55090,55090,26.85718,MED9,
51655,51655,27.651474,RASD1,
102465466,102465466,27.651474,MIR6777,
105371566,105371566,27.651289,LOC105371566,
125170,125170,27.650805,MIEF2,
6470,6470,26.338215,SHMT1,
645027,645027,27.650675,EVPLL,
400579,400579,27.651411,LINC02076,
339241,339241,8.919771,KRT17P2,
729252,729252,8.919615,KRT16P1,
654346,654346,26.337494,LGALS9C,
102724624,102724624,27.651474,LOC102724624,
780854,780854,27.650805,SNORD3D,
400581,400581,27.651474,GRAPL,
780853,780853,27.650805,SNORD3C,
27077,27077,26.859694,B9D1,
5598,5598,26.859509,MAPK7,
4239,4239,26.337978,MFAP4,
146802,146802,26.859509,SLC47A2,
218,218,26.859509,ALDH3A1,
284194,284194,26.337366,LGALS9B,
644945,644945,8.919573,KRT16P3,
100996294,100996294,27.650675,LOC100996294,
440416,440416,27.651411,CCDC144NL-AS1,
339260,339260,27.651411,LOC339260,
5606,5606,26.85963,MAP2K3,
3965,3965,26.335646,LGALS9,
105371709,105371709,27.64896,LOC105371709,
105371712,105371712,27.64896,LOC105371712,
284085,284085,8.91902,KRT18P55,
27346,27346,26.85718,TMEM97,
9058,9058,26.859024,SLC13A2,
10615,10615,27.650805,SPAG5,
124923,124923,27.650805,RSKR,
83871,83871,27.650805,RAB34,
101927018,101927018,27.650805,LOC101927018,
57532,57532,27.651474,NUFIP2,
84940,84940,26.859694,CORO6,
85464,85464,26.859694,SSH2,
6532,6532,26.859694,SLC6A4,
51379,51379,27.651289,CRLF3,
79915,79915,27.650675,ATAD5,
105371722,105371722,27.651525,MIR4733HG,
4974,4974,26.859749,OMG,
2124,2124,27.650675,EVI2B,
2123,2123,27.651411,EVI2A,
100616248,100616248,27.651289,MIR4724,
406968,406968,27.650675,MIR193A,
55352,55352,27.651474,COPRS,
6458,6458,8.919771,SH3GL1P1,
693217,693217,27.651411,MIR632,
5717,5717,26.85963,PSMD11,
8851,8851,26.85963,CDK5R1,
26022,26022,27.651411,TMEM98,
102724731,,,,True
40,40,26.859509,ASIC2,
105371737,105371737,27.651289,ASIC2-AS2,
6356,6356,26.859509,CCL11,
105371742,105371742,27.650675,LOC105371742,
162394,162394,27.64896,SLFN5,
91607,91607,26.859694,SLFN11,
100506736,100506736,27.64896,SLFN12L,
107985032,,,,True
342618,342618,27.650805,SLFN14,
107985033,107985033,27.650805,LOC107985033,
5193,5193,26.337494,PEX12,
91608,91608,27.650675,RASL10B,
246176,246176,27.651525,GAS2L2,
79148,79148,27.651411,MMP28,
256957,256957,27.651411,HEATR9,
6352,6352,26.85718,CCL5,
100533789,100533789,8.91983,LRRC37A8P,
201299,201299,27.651474,RDM1,
6358,6358,27.651474,CCL14,
348249,348249,27.651289,CCL15-CCL14,
101927369,101927369,27.651525,LOC101927369,
6351,6351,26.858898,CCL4,
107985055,107985055,27.650675,LOC107985055,
414062,414062,26.85718,CCL3L3,
9560,9560,26.859509,CCL4L2,
102724956,102724956,27.651525,LOC102724956,
79154,79154,27.651525,DHRS11,
102723471,102723471,27.64896,LHX1-DT,
3975,3975,26.338097,LHX1,
105371753,105371753,27.651411,LOC105371753,
11276,11276,27.651411,SYNRG,
105371756,105371756,27.650805,LOC105371756,
284100,284100,8.919615,YWHAEP7,
101929950,101929950,27.650675,LOC101929950,
440435,440435,27.650675,GPR179,
101929494,101929494,27.64896,LOC101929494,
105371762,105371762,27.64896,LOC105371762,
109617002,109617002,27.651474,SNORA21B,
105371767,105371767,27.651474,LOC105371767,
342667,342667,26.859694,STAC2,
101929578,101929578,8.919771,TFCP2L6P,
5469,5469,26.859509,MED1,
84152,84152,26.859749,PPP1R1B,
8557,8557,26.858898,TCAP,
22806,22806,26.337366,IKZF3,
55876,55876,27.651525,GSDMB,
1440,1440,26.859024,CSF3,
7067,7067,26.859749,THRA,
990,990,26.859694,CDC6,
7153,7153,26.337494,TOP2A,
3487,3487,26.337494,IGFBP4,
107985064,,,,True
84951,84951,26.858898,TNS4,
105371773,105371773,27.651525,LOC105371773,
101059954,,,,True
1236,1236,26.85963,CCR7,
125113,125113,27.650675,KRT222,
105371775,105371775,27.650675,LOC105371775,
105371777,105371777,27.651289,LOC105371777,
25984,25984,26.85718,KRT23,
107985072,107985072,27.64896,LOC107985072,
125115,125115,26.859694,KRT40,
3881,3881,26.85963,KRT31,
8688,8688,26.859749,KRT37,
3882,3882,26.859694,KRT32,
3866,3866,25.947956,KRT15,
102466658,102466658,27.651289,MIR6510,
3861,3861,26.859694,KRT14,
3868,3868,26.859694,KRT16,
3872,3872,26.338097,KRT17,
284116,284116,8.919771,KRT42P,
9001,9001,26.859509,HAP1,
23415,23415,27.651289,KCNH4,
284119,284119,26.859509,CAVIN1,
2826,2826,26.859509,CCR10,
10266,10266,26.859509,RAMP2,
65266,65266,27.651289,WNK4,
10197,10197,26.85963,PSME3,
314,314,26.85963,AOC2,
8639,8639,26.338097,AOC3,
388387,388387,27.64896,LINC00671,
10493,10493,27.651525,VAT1,
672,672,26.859749,BRCA1,
113277,113277,26.859024,TMEM106A,
100874261,100874261,27.650675,CCDC200,
379,379,27.650675,ARL4D,
2118,2118,26.85718,ETV4,
4222,4222,27.64896,MEOX1,
146894,146894,27.64896,CD300LG,
107985077,107985077,27.651474,LOC107985077,
23591,23591,27.651474,FAM215A,
78995,78995,27.64896,HROB,
92591,92591,26.859749,ASB16,
101926967,101926967,27.650675,ATXN7L3-AS1,
101926996,101926996,27.651525,RUNDC3A-AS1,
124808,124808,27.651525,CCDC43,
105371792,105371792,27.650805,LOC105371792,
4185,4185,26.859024,ADAM11,
51751,51751,27.651411,HIGD1B,
2670,2670,26.859749,GFAP,
146909,146909,26.337366,KIF18B,
10882,10882,27.650675,C1QL1,
113026,113026,26.337494,PLCD3,
339192,339192,27.651411,FMNL1-DT,
752,752,26.859694,FMNL1,
107985040,107985040,27.651474,FMNL1-AS1,
124783,124783,27.651411,SPATA32,
105369225,105369225,27.651411,LOC105369225,
55073,55073,8.91981,LRRC37A4P,
1394,1394,26.859024,CRHR1,
100128977,100128977,27.650805,MAPT-AS1,
4137,4137,26.335646,MAPT,
100130148,100130148,27.64896,MAPT-IT1,
105371800,105371800,27.64896,LOC105371800,
107987254,,,,True
728806,728806,8.919771,NSFP1,
644297,644297,27.651289,FAM215B,
4905,4905,26.859509,NSF,
388394,388394,27.650675,RPRML,
102724508,102724508,27.651525,EFCAB13-DT,
9520,9520,27.650675,NPEPPS,
3837,3837,26.859694,KPNB1,
30009,30009,26.859694,TBX21,
90507,90507,27.651411,SCRN2,
51226,51226,27.651411,COPZ2,
8631,8631,26.859749,SKAP1,
3212,3212,27.651525,HOXB2,
100874362,100874362,27.651525,HOXB-AS1,
3213,3213,26.859024,HOXB3,
404266,404266,27.651289,HOXB-AS3,
3215,3215,27.650675,HOXB5,
3216,3216,27.650675,HOXB6,
3217,3217,27.64896,HOXB7,
101060400,,,,True
105371809,105371809,27.650805,LINC02086,
2793,2793,26.85718,GNGT2,
51225,51225,26.85718,ABI3,
162466,162466,26.859694,PHOSPHO1,
105371816,,,,True
4804,4804,26.85963,NGFR,
11143,11143,26.85963,KAT7,
255061,255061,27.651289,TAC4,
1747,1747,27.651289,DLX3,
201191,201191,26.859024,SAMD14,
6442,6442,26.337494,SGCA,
373861,373861,8.919615,H1-9P,
80221,80221,26.338165,ACSF2,
253962,253962,27.651525,CACNA1G-AS1,
8913,8913,26.859749,CACNA1G,
124857,124857,27.650675,WFIKKN2,
105371825,105371825,27.650675,LOC105371825,
3131,3131,27.651411,HLF,
101927389,101927389,27.650805,LOC101927389,
55273,55273,27.651289,TMEM100,
8526,8526,26.338165,DGKE,
100500827,100500827,27.651525,MIR3614,
101927510,101927510,27.651411,LOC101927510,
124540,124540,26.859024,MSI2,
404093,404093,27.650805,CUEDC1,
7716,7716,27.650805,VEZF1,
124535,124535,27.651289,HSF5,
4591,4591,26.337366,TRIM37,
348235,348235,27.64896,SKA2,
55771,55771,27.64896,PRR11,
1213,1213,26.859694,CLTC,
653645,653645,8.91983,TBC1D3P1-DHX40P1,
63897,63897,27.651525,HEATR6,
645638,645638,8.9198475,WFDC21P,
653653,653653,8.91981,AP1S2P2,
84669,84669,26.338097,USP32,
103689912,103689912,27.651411,TBX2-AS1,
6909,6909,26.85718,TBX2,
83990,83990,26.859509,BRIP1,
57508,57508,26.85718,INTS2,
9969,9969,26.858898,MED13,
112268202,,,,True
107985020,107985020,27.650805,LOC107985020,
1636,1636,26.85963,ACE,
10238,10238,26.85963,DCAF7,
101927898,101927898,27.651411,LOC101927898,
80774,80774,27.650675,LIMD2,
729683,729683,27.650675,LOC729683,
146771,146771,8.919771,TCAM1P,
107987248,,,,True
974,974,26.859509,CD79B,
6329,6329,27.651289,SCN4A,
284021,284021,27.651289,MILR1,
100616408,100616408,27.651525,MIR5047,
10672,10672,26.859509,GNA13,
8787,8787,26.338215,RGS9,
786,786,27.650805,CACNG1,
9931,9931,27.650805,HELZ,
100500895,100500895,27.651474,MIR548AA2,
693131,693131,27.651525,MIR548D2,
284018,284018,27.651474,C17orf58,
3838,3838,26.335646,KPNA2,
9120,9120,27.64896,SLC16A6,
105371874,105371874,27.650675,LOC105371874,
10351,10351,26.858898,ABCA8,
10350,10350,26.858898,ABCA9,
23460,23460,26.859024,ABCA6,
10349,10349,26.859749,ABCA10,
105371880,105371880,27.651525,MAP2K6-AS1,
102723487,102723487,27.650805,LINC01497,
101928141,101928141,27.651525,LINC01028,
3773,3773,26.859509,KCNJ16,
102723505,102723505,27.651474,ROCR,
102606463,102606463,27.651289,LINC01152,
102723517,102723517,27.651289,LOC102723517,
400618,400618,27.650805,SOX9-AS1,
101928205,101928205,27.650805,LINC02097,
6662,6662,26.859694,SOX9,
55028,55028,27.651289,MTNAP1,
23580,23580,27.651474,CDC42EP4,
55890,55890,27.650805,GPRC5C,
326624,326624,26.85963,RAB37,
146722,146722,27.650805,CD300LF,
30850,30850,27.651411,CDR2L,
60386,60386,26.338215,SLC25A19,
107985013,107985013,27.651525,LOC107985013,
100507218,100507218,27.651525,RNF157-AS1,
114804,114804,26.859024,RNF157,
107985019,,,,True
15,15,26.338097,AANAT,
79651,79651,26.85963,RHBDF2,
114757,114757,27.651289,CYGB,
768206,768206,27.651474,PRCD,
55808,55808,26.335646,ST6GALNAC1,
105274304,105274304,27.650675,LOC105274304,
439921,439921,27.650675,MXRA7,
105371903,105371903,27.64896,LOC105371903,
107985079,107985079,27.651474,LOC107985079,
400624,400624,27.651525,LINC01973,
100131096,,,,True
11322,11322,27.651289,TMC6,
147138,147138,27.650805,TMC8,
125061,125061,26.859694,AFMID,
332,332,26.858898,BIRC5,
100996291,100996291,27.650805,LINC01993,
101928674,101928674,27.650805,SOCS3-DT,
8632,8632,26.859694,DNAH17,
100996295,100996295,27.651474,DNAH17-AS1,
101928710,101928710,27.651289,SCAT1,
9267,9267,26.859509,CYTH1,
7077,7077,26.338165,TIMP2,
114897,114897,26.859694,C1QTNF1,
146713,146713,27.651289,RBFOX3,
100652929,100652929,27.64896,LINC02078,
339221,339221,26.85718,ENPP7,
102723961,,,,True
55036,55036,27.651525,CCDC40,
57674,57674,27.651525,RNF213,
100294362,100294362,27.650675,RNF213-AS1,
284131,284131,27.650805,ENDOV,
9625,9625,26.337494,LMTK1,
57597,57597,27.650805,BAHCC1,
100616294,100616294,27.650805,MIR4740,
105371926,105371926,27.651289,LOC105371926,
112268189,,,,True
83882,83882,27.651525,TSPAN10,
5881,5881,26.858898,RAC3,
9123,9123,26.858898,SLC16A3,
101929511,101929511,27.651411,LINC01970,
107985059,,,,True
924,924,27.650675,CD7,
400629,400629,27.651411,TEX19,
10966,10966,26.858898,RAB40B,
64122,64122,26.335646,FN3K,
284207,284207,27.651525,METRNL,
107987251,,,,True
105371952,105371952,27.651411,LOC105371952,
105371953,105371953,27.650675,LOC105371953,
56651,56651,27.64896,LINC00470,
105371960,105371960,27.651411,LOC105371960,
105371959,105371959,27.650675,LOC105371959,
105371956,105371956,27.64896,LOC105371956,
10403,10403,26.338215,NDC80,
645158,645158,8.91981,CBX3P2,
23347,23347,27.651411,SMCHD1,
84034,84034,26.338097,EMILIN2,
8736,8736,26.85963,MYOM1,
100505592,100505592,26.85963,GAPLINC,
107985137,,,,True
645369,645369,27.64896,TMEM200C,
284217,284217,26.859509,LAMA1,
101927188,101927188,27.651289,LOC101927188,
23255,23255,26.859509,MTCL1,
101927275,101927275,27.651525,NDUFV2-AS1,
23253,23253,27.651525,ANKRD12,
107985188,,,,True
102724397,102724397,27.650675,TWSG1-DT,
11031,11031,26.85718,RAB31,
147495,147495,27.650675,APCDD1,
3613,3613,26.337494,IMPA2,
497259,497259,27.650675,C18orf61,
1149,1149,26.859694,CIDEA,
100288122,100288122,27.651474,LDLRAD4-AS1,
107985120,,,,True
102724615,,,,True
4161,4161,26.859509,MC5R,
440482,440482,8.919771,ANKRD20A5P,
284233,284233,8.919771,CYP4F35P,
105372003,105372003,27.651525,LOC105372003,
440224,440224,8.919771,CXADRP3,
388468,388468,27.651411,POTEC,
105372004,105372004,27.651411,LOC105372004,
374860,374860,27.651289,ANKRD30B,
105372008,105372008,27.650805,LOC105372008,
105372009,105372009,27.650805,LINC01906,
105372010,105372010,27.651474,LOC105372010,
80000,80000,27.650805,GREB1L,
105376866,,,,True
100128893,100128893,27.650805,GATA6-AS1,
2627,2627,26.858898,GATA6,
